chunk_size,chunk_number,reading_time,filtering_time,writing_time
10000,51,0.10102057456970215,0.09000849723815918,0.050004005432128906
10000,52,0.12805771827697754,0.09300613403320312,0.049283742904663086
10000,53,0.04847598075866699,0.08623170852661133,0.053055524826049805
10000,54,0.14192819595336914,0.08095765113830566,0.06637978553771973
10000,55,0.1307225227355957,0.09700322151184082,0.051764726638793945
10000,56,0.11500835418701172,0.08329582214355469,0.054125308990478516
10000,57,0.12344479560852051,0.10200881958007812,0.049284934997558594
10000,58,0.13891196250915527,0.09722065925598145,0.053153276443481445
10000,59,0.044997215270996094,0.0863654613494873,0.05129289627075195
10000,60,0.12245464324951172,0.08891749382019043,0.05929446220397949
10000,61,0.09105420112609863,0.09500503540039062,0.07061624526977539
10000,62,0.0500178337097168,0.0850076675415039,0.05610799789428711
10000,63,0.11600852012634277,0.08301448822021484,0.05821108818054199
10000,64,0.038002729415893555,0.09810948371887207,0.05898284912109375
10000,65,0.13501214981079102,0.0850377082824707,0.05335640907287598
10000,66,0.12200808525085449,0.09169316291809082,0.04820847511291504
10000,67,0.1330103874206543,0.09755849838256836,0.07983684539794922
10000,68,0.03769969940185547,0.09401059150695801,0.07302379608154297
10000,69,0.13254189491271973,0.08687949180603027,0.052733421325683594
10000,70,0.12373781204223633,0.08830404281616211,0.05265450477600098
10000,71,0.052004098892211914,0.09400677680969238,0.03700375556945801
10000,72,0.15801525115966797,0.08500552177429199,0.040007829666137695
10000,73,0.1310100555419922,0.08600902557373047,0.033998966217041016
10000,74,0.08900237083435059,0.07700634002685547,0.03400087356567383
10000,75,0.057036638259887695,0.0774679183959961,0.03700089454650879
10000,76,0.15553975105285645,0.07715630531311035,0.037000179290771484
10000,77,0.11533570289611816,0.07700848579406738,0.038002729415893555
10000,78,0.04700469970703125,0.08400630950927734,0.035370826721191406
10000,79,0.12866759300231934,0.07700753211975098,0.03674054145812988
10000,80,0.1304025650024414,0.08000659942626953,0.0370020866394043
10000,81,0.16812634468078613,0.07674670219421387,0.03799724578857422
10000,82,0.12546348571777344,0.0760049819946289,0.03600311279296875
10000,83,0.03838777542114258,0.08700942993164062,0.03699970245361328
10000,84,0.1391291618347168,0.10908055305480957,0.03699612617492676
10000,85,0.1512165069580078,0.08600497245788574,0.0390017032623291
10000,86,0.1265249252319336,0.09200716018676758,0.03600645065307617
10000,87,0.05639362335205078,0.0776510238647461,0.034000396728515625
10000,88,0.12569761276245117,0.08073902130126953,0.03599691390991211
10000,89,0.1284327507019043,0.07542896270751953,0.036916255950927734
10000,90,0.1383216381072998,0.08108067512512207,0.034384727478027344
10000,91,0.054979801177978516,0.0742943286895752,0.0370030403137207
10000,92,0.12583208084106445,0.07801175117492676,0.03799700736999512
10000,93,0.12701153755187988,0.08277034759521484,0.03600144386291504
10000,94,0.13976669311523438,0.07500839233398438,0.03399920463562012
10000,95,0.07183361053466797,0.0760049819946289,0.0370023250579834
10000,96,0.11310911178588867,0.08130717277526855,0.03499865531921387
10000,97,0.0659327507019043,0.07800674438476562,0.03500175476074219
10000,98,0.12753891944885254,0.07511448860168457,0.03499960899353027
10000,99,0.13204598426818848,0.07633852958679199,0.03700137138366699
10000,100,0.0726461410522461,0.06411027908325195,0.05071067810058594
chunk_size,chunk_number,reading_time,filtering_time,writing_time
20000,1,2.3746697902679443,0.1469268798828125,0.10386204719543457
20000,2,0.22297978401184082,0.13357138633728027,0.1110842227935791
20000,3,0.24874281883239746,0.15120959281921387,0.10001754760742188
20000,4,0.23997259140014648,0.14792156219482422,0.10166645050048828
20000,5,0.2543985843658447,0.1743929386138916,0.08211612701416016
20000,6,0.15903520584106445,0.1565871238708496,0.0933980941772461
20000,7,0.16901040077209473,0.1535634994506836,0.13305902481079102
20000,8,0.20231294631958008,0.1598362922668457,0.10466647148132324
20000,9,0.22788023948669434,0.14442920684814453,0.0982966423034668
20000,10,0.031258344650268555,0.14712905883789062,0.10135126113891602
20000,11,0.15246129035949707,0.16228699684143066,0.09554910659790039
20000,12,0.1601855754852295,0.14793944358825684,0.10587787628173828
20000,13,0.21523356437683105,0.14090490341186523,0.10212469100952148
20000,14,0.2508535385131836,0.1631941795349121,0.10423612594604492
20000,15,0.15449857711791992,0.14154338836669922,0.09868597984313965
20000,16,0.15745782852172852,0.14810991287231445,0.09386110305786133
20000,17,0.20625615119934082,0.1522223949432373,0.11428260803222656
20000,18,0.2353498935699463,0.14717578887939453,0.10200881958007812
20000,19,0.20143342018127441,0.14544320106506348,0.10326933860778809
20000,20,0.08014702796936035,0.1599256992340088,0.10462188720703125
20000,21,0.23130321502685547,0.14105749130249023,0.0998086929321289
20000,22,0.22785115242004395,0.1442394256591797,0.10796380043029785
20000,23,0.22987651824951172,0.15169334411621094,0.10106515884399414
20000,24,0.09375119209289551,0.14816641807556152,0.09719586372375488
20000,25,0.22588634490966797,0.1489086151123047,0.09351944923400879
20000,26,0.22475814819335938,0.18375086784362793,0.07801485061645508
20000,27,0.23299694061279297,0.15352392196655273,0.1119077205657959
20000,28,0.08480262756347656,0.14989280700683594,0.09633064270019531
20000,29,0.23140168190002441,0.14668011665344238,0.1097407341003418
20000,30,0.23062491416931152,0.15121793746948242,0.09464502334594727
20000,31,0.10504508018493652,0.1539311408996582,0.10582566261291504
20000,32,0.1771986484527588,0.15595579147338867,0.09155082702636719
20000,33,0.23150277137756348,0.13780713081359863,0.1025700569152832
20000,34,0.24459338188171387,0.14395499229431152,0.11990857124328613
20000,35,0.21335983276367188,0.15501022338867188,0.09101152420043945
20000,36,0.2750687599182129,0.16101431846618652,0.09500575065612793
20000,37,0.11101698875427246,0.15601181983947754,0.09700989723205566
20000,38,0.223222017288208,0.1856083869934082,0.06381773948669434
20000,39,0.20537829399108887,0.1515636444091797,0.0667731761932373
20000,40,0.2128143310546875,0.1952061653137207,0.06699299812316895
20000,41,0.24465322494506836,0.1460106372833252,0.06500434875488281
20000,42,0.09519362449645996,0.1460096836090088,0.06600689888000488
20000,43,0.20284390449523926,0.1480095386505127,0.06500720977783203
20000,44,0.2096104621887207,0.13169384002685547,0.07378244400024414
20000,45,0.22649264335632324,0.1313014030456543,0.07802891731262207
20000,46,0.07813906669616699,0.13292384147644043,0.07442498207092285
20000,47,0.24801874160766602,0.13899588584899902,0.0645759105682373
20000,48,0.2470259666442871,0.1348128318786621,0.07540035247802734
20000,49,0.22601604461669922,0.1498699188232422,0.06693744659423828
20000,50,0.23061370849609375,0.1438453197479248,0.06142759323120117
chunk_size,chunk_number,reading_time,filtering_time,writing_time
30000,1,2.8855855464935303,0.2960245609283447,0.17301130294799805
30000,2,0.44103145599365234,0.34803223609924316,0.2630183696746826
30000,3,0.3730325698852539,0.39931535720825195,0.20029759407043457
30000,4,0.24901556968688965,0.3302485942840576,0.16765093803405762
30000,5,0.5395596027374268,0.2474994659423828,0.15455007553100586
30000,6,0.40864014625549316,0.27568507194519043,0.14901280403137207
30000,7,0.16600680351257324,0.2290174961090088,0.15101408958435059
30000,8,0.3860204219818115,0.27501726150512695,0.11063957214355469
30000,9,0.43067312240600586,0.26173853874206543,0.1506938934326172
30000,10,0.3330252170562744,0.21822261810302734,0.14530706405639648
30000,11,0.3570265769958496,0.22272658348083496,0.13887929916381836
30000,12,0.3727409839630127,0.25311946868896484,0.11342406272888184
30000,13,0.1540660858154297,0.26830387115478516,0.15423965454101562
30000,14,0.3507821559906006,0.21969175338745117,0.1531236171722412
30000,15,0.33272433280944824,0.22078824043273926,0.15094733238220215
30000,16,0.32000136375427246,0.22045373916625977,0.19162559509277344
30000,17,0.38434743881225586,0.23006439208984375,0.1441504955291748
30000,18,0.15161848068237305,0.2330186367034912,0.14101123809814453
30000,19,0.34120678901672363,0.23501801490783691,0.15101289749145508
30000,20,0.3593330383300781,0.24260234832763672,0.14477920532226562
30000,21,0.3296036720275879,0.2355954647064209,0.18117713928222656
30000,22,0.14448237419128418,0.2228376865386963,0.14070606231689453
30000,23,0.36721301078796387,0.21806645393371582,0.1444544792175293
30000,24,0.3790299892425537,0.22527194023132324,0.14348745346069336
30000,25,0.3530287742614746,0.22995543479919434,0.1723310947418213
30000,26,0.3973679542541504,0.21942496299743652,0.12383270263671875
30000,27,0.32665252685546875,0.21038246154785156,0.10565185546875
30000,28,0.13812541961669922,0.2144331932067871,0.09427332878112793
30000,29,0.3494689464569092,0.21847152709960938,0.0949716567993164
30000,30,0.3564329147338867,0.20961952209472656,0.09444665908813477
30000,31,0.34061193466186523,0.21706509590148926,0.09804344177246094
30000,32,0.33269643783569336,0.2179567813873291,0.09594559669494629
30000,33,0.1349034309387207,0.21289443969726562,0.09712815284729004
30000,34,0.27090978622436523,0.07900619506835938,0.03400254249572754
chunk_size,chunk_number,reading_time,filtering_time,writing_time
40000,1,4.270323276519775,0.2947537899017334,0.18268680572509766
40000,2,0.4564383029937744,0.306365966796875,0.18031764030456543
40000,3,0.47109436988830566,0.28666067123413086,0.19945573806762695
40000,4,0.47385191917419434,0.3043098449707031,0.18216228485107422
40000,5,0.48604750633239746,0.31165313720703125,0.18219566345214844
40000,6,0.48627209663391113,0.3048825263977051,0.1899878978729248
40000,7,0.4888734817504883,0.39433979988098145,0.1423790454864502
40000,8,0.474351167678833,0.3534681797027588,0.17608428001403809
40000,9,0.49984216690063477,0.29497718811035156,0.19677114486694336
40000,10,0.16808080673217773,0.30835700035095215,0.18760251998901367
40000,11,0.4877479076385498,0.30101990699768066,0.17879581451416016
40000,12,0.4869565963745117,0.31211018562316895,0.22128796577453613
40000,13,0.47481226921081543,0.30602121353149414,0.1867237091064453
40000,14,0.5193936824798584,0.3070225715637207,0.18701553344726562
40000,15,0.5027484893798828,0.304187536239624,0.1836528778076172
40000,16,0.4830355644226074,0.3224825859069824,0.17527318000793457
40000,17,0.45161938667297363,0.339369535446167,0.18704676628112793
40000,18,0.4818418025970459,0.287869930267334,0.2075519561767578
40000,19,0.38809776306152344,0.2914767265319824,0.1848280429840088
40000,20,0.25519847869873047,0.29249119758605957,0.18892931938171387
40000,21,0.48914074897766113,0.30411243438720703,0.18388009071350098
40000,22,0.4779045581817627,0.3441147804260254,0.13397884368896484
40000,23,0.4702439308166504,0.2798471450805664,0.15347576141357422
40000,24,0.48024892807006836,0.2890324592590332,0.12700772285461426
40000,25,0.41933655738830566,0.30147552490234375,0.13832759857177734
chunk_size,chunk_number,reading_time,filtering_time,writing_time
50000,1,5.470048904418945,0.3594837188720703,0.23776865005493164
50000,2,0.5852053165435791,0.38466405868530273,0.22437477111816406
50000,3,0.5924243927001953,0.3632519245147705,0.2492389678955078
50000,4,0.5691893100738525,0.42024660110473633,0.2316739559173584
50000,5,0.6569204330444336,0.36925530433654785,0.2217271327972412
50000,6,0.573763370513916,0.4424707889556885,0.2435927391052246
50000,7,0.40093493461608887,0.38349390029907227,0.24914288520812988
50000,8,0.3866732120513916,0.39307284355163574,0.2676243782043457
50000,9,0.6280004978179932,0.3868370056152344,0.23483705520629883
50000,10,0.6325950622558594,0.4857819080352783,0.1893770694732666
50000,11,0.5940344333648682,0.4251410961151123,0.22546792030334473
50000,12,0.595158576965332,0.37432408332824707,0.22148919105529785
50000,13,0.46622180938720703,0.38204121589660645,0.2740209102630615
50000,14,0.35639071464538574,0.44623494148254395,0.3237576484680176
50000,15,0.573798418045044,0.4361572265625,0.26502060890197754
50000,16,0.6325168609619141,0.4318361282348633,0.30089426040649414
50000,17,0.783632755279541,0.3633384704589844,0.18283367156982422
50000,18,0.6792876720428467,0.36702728271484375,0.15401721000671387
50000,19,0.6390190124511719,0.42024993896484375,0.17501235008239746
50000,20,0.19171953201293945,0.36302947998046875,0.15201401710510254
chunk_size,chunk_number,reading_time,filtering_time,writing_time
60000,1,6.447268009185791,0.44374608993530273,0.2853832244873047
60000,2,0.7081284523010254,0.4329838752746582,0.30252552032470703
60000,3,0.7175028324127197,0.4472382068634033,0.27147817611694336
60000,4,0.6897995471954346,0.43935656547546387,0.27730441093444824
60000,5,0.7065558433532715,0.45218324661254883,0.2623441219329834
60000,6,0.7082159519195557,0.4997982978820801,0.2185959815979004
60000,7,0.6391894817352295,0.5172064304351807,0.28012824058532715
60000,8,0.35997629165649414,0.4320852756500244,0.28872060775756836
60000,9,0.6229288578033447,0.5003294944763184,0.281017541885376
60000,10,0.6983721256256104,0.4570345878601074,0.2790212631225586
60000,11,0.7021636962890625,0.5071334838867188,0.2824573516845703
60000,12,0.6790568828582764,0.44227170944213867,0.2976362705230713
60000,13,0.39534640312194824,0.4490363597869873,0.272022008895874
60000,14,0.5752646923065186,0.46773362159729004,0.19252777099609375
60000,15,0.7109062671661377,0.45897746086120605,0.21501803398132324
60000,16,0.698051929473877,0.4435431957244873,0.18750429153442383
60000,17,0.25401949882507324,0.27669310569763184,0.14243483543395996
chunk_size,chunk_number,reading_time,filtering_time,writing_time
70000,1,7.558863639831543,0.5157814025878906,0.3417239189147949
70000,2,0.8575053215026855,0.5107452869415283,0.32044100761413574
70000,3,0.8199577331542969,0.5276026725769043,0.3385326862335205
70000,4,0.827742338180542,0.5299198627471924,0.3178682327270508
70000,5,0.805304765701294,0.5108616352081299,0.32747578620910645
70000,6,0.8183741569519043,0.6084237098693848,0.3174896240234375
70000,7,0.5298268795013428,0.5371720790863037,0.3216526508331299
70000,8,0.53460693359375,0.5144178867340088,0.3241739273071289
70000,9,0.8528237342834473,0.5181503295898438,0.36217522621154785
70000,10,0.8195867538452148,0.5902478694915771,0.32907819747924805
70000,11,0.8608801364898682,0.51723313331604,0.32384824752807617
70000,12,0.8467106819152832,0.5815243721008301,0.24315929412841797
70000,13,0.8272247314453125,0.49480390548706055,0.22003412246704102
70000,14,0.3270242214202881,0.4948108196258545,0.21874403953552246
70000,15,0.517866849899292,0.1392052173614502,0.07488203048706055
chunk_size,chunk_number,reading_time,filtering_time,writing_time
80000,1,8.51045823097229,0.6007170677185059,0.3428537845611572
80000,2,0.9435708522796631,0.5886943340301514,0.36363863945007324
80000,3,0.9457035064697266,0.5930473804473877,0.3709433078765869
80000,4,0.9179592132568359,0.5809295177459717,0.362027645111084
80000,5,0.9079852104187012,0.5855319499969482,0.36583876609802246
80000,6,0.911421537399292,0.5930898189544678,0.3673825263977051
80000,7,0.9605770111083984,0.6698238849639893,0.276395320892334
80000,8,0.8360381126403809,0.6981968879699707,0.33907079696655273
80000,9,0.9034452438354492,0.6000642776489258,0.3478105068206787
80000,10,0.4172194004058838,0.5844368934631348,0.40183448791503906
80000,11,0.9509391784667969,0.6109554767608643,0.23335599899291992
80000,12,0.9274687767028809,0.5640506744384766,0.24745774269104004
80000,13,0.20521259307861328,0.27970266342163086,0.13624238967895508
chunk_size,chunk_number,reading_time,filtering_time,writing_time
90000,1,9.457343816757202,0.6701900959014893,0.302579402923584
90000,2,1.2958643436431885,0.7172155380249023,0.414229154586792
90000,3,1.1148154735565186,0.6563193798065186,0.4135873317718506
90000,4,1.070413589477539,0.6703662872314453,0.39013099670410156
90000,5,1.0638647079467773,0.6712052822113037,0.41489481925964355
90000,6,1.0741584300994873,0.65458083152771,0.4143991470336914
90000,7,1.021765947341919,0.6549549102783203,0.4121403694152832
90000,8,1.0518982410430908,0.6831135749816895,0.40604662895202637
90000,9,1.0712809562683105,0.6496834754943848,0.4227311611175537
90000,10,1.0471827983856201,0.6333193778991699,0.4239811897277832
90000,11,1.0211727619171143,0.6319315433502197,0.27834296226501465
90000,12,0.03126335144042969,0.08223700523376465,0.042498111724853516
chunk_size,chunk_number,reading_time,filtering_time,writing_time
100000,1,10.514127731323242,0.7378683090209961,0.4471888542175293
100000,2,1.1850571632385254,0.7398712635040283,0.43714070320129395
100000,3,1.1525099277496338,0.7406487464904785,0.4401590824127197
100000,4,1.1824569702148438,0.7461564540863037,0.44626760482788086
100000,5,1.1827771663665771,0.7398707866668701,0.45607423782348633
100000,6,1.1137444972991943,0.7311391830444336,0.45284485816955566
100000,7,1.1662914752960205,0.7365128993988037,0.47539186477661133
100000,8,1.1728668212890625,0.8390569686889648,0.33389925956726074
100000,9,1.0674424171447754,0.8335227966308594,0.3127443790435791
100000,10,0.8451685905456543,0.7004292011260986,0.3251509666442871
chunk_size,chunk_number,reading_time,filtering_time,writing_time
110000,1,11.730677604675293,0.8204388618469238,0.4903573989868164
110000,2,1.2951710224151611,0.8241655826568604,0.49683284759521484
110000,3,1.3213307857513428,0.7983746528625488,0.523000955581665
110000,4,1.2878894805908203,0.8055078983306885,0.6716678142547607
110000,5,1.3496456146240234,0.8969078063964844,0.6356978416442871
110000,6,1.473606824874878,0.9718613624572754,0.5793924331665039
110000,7,1.616908311843872,0.8636989593505859,0.5409591197967529
110000,8,1.3628861904144287,1.0471138954162598,0.34154701232910156
110000,9,1.0335986614227295,0.8635845184326172,0.3341233730316162
110000,10,0.3658261299133301,0.09100985527038574,0.043999433517456055
chunk_size,chunk_number,reading_time,filtering_time,writing_time
120000,1,8.734607934951782,0.9382660388946533,0.4842982292175293
120000,2,1.8307583332061768,0.9599905014038086,0.41581082344055176
120000,3,1.8668544292449951,1.0315601825714111,0.7033357620239258
120000,4,1.68800687789917,1.01645827293396,0.7426691055297852
120000,5,1.7192394733428955,1.0147643089294434,0.6877086162567139
120000,6,1.658581256866455,0.9521353244781494,0.6408231258392334
120000,7,1.5460712909698486,0.9505407810211182,0.6992397308349609
120000,8,1.5288407802581787,0.9120266437530518,0.4494185447692871
120000,9,0.2459721565246582,0.3090243339538574,0.13001132011413574
chunk_size,chunk_number,reading_time,filtering_time,writing_time
130000,1,13.727112293243408,1.0012195110321045,0.8134582042694092
130000,2,1.784672737121582,1.0726735591888428,0.8622746467590332
130000,3,1.8980045318603516,1.013749122619629,0.7086751461029053
130000,4,1.6939597129821777,1.027848720550537,0.9376950263977051
130000,5,1.8155555725097656,1.1357591152191162,0.8836591243743896
130000,6,1.980860948562622,1.0315606594085693,0.7346005439758301
130000,7,1.828669786453247,1.1409690380096436,0.44393014907836914
130000,8,0.6408267021179199,0.6907262802124023,0.3125894069671631
chunk_size,chunk_number,reading_time,filtering_time,writing_time
140000,1,11.514815092086792,1.062164306640625,0.7499399185180664
140000,2,2.3372230529785156,1.0909254550933838,0.752723217010498
140000,3,1.826564073562622,1.07623291015625,0.797105073928833
140000,4,1.826458215713501,1.082718849182129,0.8030576705932617
140000,5,1.8855483531951904,1.1583242416381836,0.7506859302520752
140000,6,1.8807165622711182,1.0760142803192139,0.7678887844085693
140000,7,1.8046507835388184,1.0971837043762207,0.46770548820495605
140000,8,0.09377479553222656,0.18230891227722168,0.07958841323852539
chunk_size,chunk_number,reading_time,filtering_time,writing_time
150000,1,15.99916672706604,1.139117956161499,0.8498616218566895
150000,2,1.9829845428466797,1.1836202144622803,0.8193013668060303
150000,3,1.9994707107543945,1.1525986194610596,0.828350305557251
150000,4,1.9696965217590332,1.189026117324829,0.844027042388916
150000,5,2.033045768737793,1.2078499794006348,0.8148312568664551
150000,6,2.0226869583129883,1.1493980884552002,0.6710503101348877
150000,7,1.5994727611541748,0.7681107521057129,0.33022117614746094
