chunk_size,chunk_number,reading_time,filtering_time,writing_time
10000,1,1.1115295886993408,20.605308532714844,0.05696535110473633
10000,2,1.4433045387268066,19.726248264312744,0.05558443069458008
10000,3,1.2340002059936523,19.759406566619873,0.052898406982421875
10000,4,1.38328218460083,19.713969945907593,0.0614471435546875
10000,5,0.9485220909118652,19.741206645965576,0.06770086288452148
10000,6,1.317108154296875,19.18182110786438,0.03994011878967285
10000,7,1.281172752380371,19.304660081863403,0.0461421012878418
10000,8,1.443211317062378,20.128299474716187,0.03362584114074707
10000,9,0.608741283416748,19.57606601715088,0.05038118362426758
10000,10,1.4359798431396484,19.617477893829346,0.04672646522521973
10000,11,1.189054012298584,19.683898210525513,0.04292702674865723
10000,12,1.6888444423675537,19.70631194114685,0.038323402404785156
10000,13,1.4113976955413818,19.555795192718506,0.04482412338256836
10000,14,0.9999756813049316,19.173460483551025,0.0444490909576416
10000,15,1.1405985355377197,19.232222080230713,0.0397648811340332
10000,16,1.093721866607666,19.25774574279785,0.04292774200439453
10000,17,1.1249885559082031,19.246333122253418,0.04847359657287598
10000,18,0.5687830448150635,19.28926110267639,0.04624342918395996
10000,19,0.274489164352417,19.18315601348877,0.041594505310058594
10000,20,1.1780064105987549,19.257711172103882,0.038828134536743164
10000,21,0.9062302112579346,19.495280981063843,0.03859663009643555
10000,22,1.2030949592590332,19.18153953552246,0.032254695892333984
10000,23,0.9843480587005615,19.092960596084595,0.047579288482666016
10000,24,1.3124644756317139,19.29810357093811,0.04097175598144531
10000,25,1.2499849796295166,19.211673974990845,0.049623966217041016
10000,26,1.0780901908874512,19.258739471435547,0.035955190658569336
10000,27,1.2343456745147705,19.090834140777588,0.05071115493774414
10000,28,0.9218378067016602,19.163891315460205,0.03675079345703125
10000,29,1.0937235355377197,19.261025428771973,0.039504289627075195
10000,30,0.7968564033508301,19.164639949798584,0.027887821197509766
10000,31,1.187471628189087,19.06275200843811,0.036737680435180664
10000,32,1.0937211513519287,19.089940309524536,0.04739975929260254
10000,33,0.765606164932251,19.15678858757019,0.043726205825805664
10000,34,1.0911414623260498,19.23883628845215,0.03916144371032715
10000,35,0.7968542575836182,19.244802236557007,0.044779300689697266
10000,36,1.1405961513519287,19.169980764389038,0.032585859298706055
10000,37,0.81247878074646,19.186367988586426,0.03694581985473633
10000,38,0.22997355461120605,19.37557578086853,0.03705334663391113
10000,39,0.45764636993408203,19.214521646499634,0.04874873161315918
10000,40,0.9403352737426758,19.08704972267151,0.03955864906311035
10000,41,1.1562209129333496,19.258482217788696,0.044388532638549805
10000,42,0.9374632835388184,19.1953444480896,0.04031705856323242
10000,43,1.0312387943267822,19.131206035614014,0.03638052940368652
10000,44,1.203111171722412,19.218825101852417,0.04251980781555176
10000,45,0.937476396560669,19.181514978408813,0.03924918174743652
10000,46,1.2655925750732422,19.258399486541748,0.046022891998291016
10000,47,0.84372878074646,19.310513496398926,0.04386472702026367
10000,48,1.0780980587005615,19.202481269836426,0.03576970100402832
10000,49,0.9374783039093018,19.490097045898438,0.04629039764404297
10000,50,1.2030980587005615,19.458496809005737,0.0378568172454834
10000,51,1.2030935287475586,19.925070762634277,0.03600335121154785
10000,52,0.9843337535858154,20.594850540161133,0.03502082824707031
10000,53,1.0624728202819824,20.20685386657715,0.03499937057495117
10000,54,0.7656047344207764,19.597431659698486,0.03399181365966797
10000,55,1.0624732971191406,19.654298305511475,0.03500247001647949
10000,56,0.7499828338623047,19.585211753845215,0.035002708435058594
10000,57,0.968740701675415,19.65717649459839,0.03398323059082031
10000,58,0.6163878440856934,19.598240852355957,0.03700065612792969
10000,59,0.39549708366394043,19.85415554046631,0.035008907318115234
10000,60,1.1601448059082031,19.665435314178467,0.035986900329589844
10000,61,1.0624735355377197,19.665136575698853,0.03600645065307617
10000,62,1.062474250793457,21.45143985748291,0.03500032424926758
10000,63,1.171844482421875,20.131342887878418,0.037003517150878906
10000,64,0.7812290191650391,20.059516429901123,0.035996198654174805
10000,65,1.0468494892120361,19.87949252128601,0.03500199317932129
10000,66,0.9218523502349854,19.87054467201233,0.03600597381591797
10000,67,1.0937206745147705,20.96857523918152,0.06200432777404785
10000,68,0.8124802112579346,21.027766942977905,0.037003517150878906
10000,69,0.8749783039093018,19.88578987121582,0.03498649597167969
10000,70,1.015599250793457,21.85930037498474,0.033997297286987305
10000,71,0.7656087875366211,20.985562801361084,0.0370028018951416
10000,72,1.1405997276306152,20.042990922927856,0.04699993133544922
10000,73,0.8281052112579346,19.615640878677368,0.03600502014160156
10000,74,0.8749785423278809,20.06802535057068,0.03736424446105957
10000,75,0.8296236991882324,19.733176231384277,0.035002708435058594
10000,76,1.0155863761901855,19.75683832168579,0.03500175476074219
10000,77,0.968740701675415,19.73884606361389,0.037004709243774414
10000,78,0.8278677463531494,24.116556406021118,0.0570073127746582
10000,79,0.6708250045776367,23.935795545578003,0.0700075626373291
10000,80,0.031247377395629883,23.912328481674194,0.05600309371948242
10000,81,0.9748795032501221,22.678298950195312,0.04600834846496582
10000,82,1.109349250793457,23.396754026412964,0.05500459671020508
10000,83,0.9374759197235107,22.62069869041443,0.06500434875488281
10000,84,1.2187230587005615,24.055574893951416,0.06300759315490723
10000,85,0.9062268733978271,23.60952925682068,0.06400728225708008
10000,86,1.2823846340179443,23.941346645355225,0.05800676345825195
10000,87,1.0156126022338867,24.402942180633545,0.05800175666809082
10000,88,1.0781128406524658,24.732112407684326,0.06701016426086426
10000,89,1.1405823230743408,23.554686307907104,0.058005571365356445
10000,90,0.8593559265136719,24.473838090896606,0.06900548934936523
10000,91,1.2030959129333496,23.03033185005188,0.049001216888427734
10000,92,0.8437297344207764,23.116443395614624,0.054003000259399414
10000,93,1.062474250793457,23.550254583358765,0.06300210952758789
10000,94,0.8124799728393555,23.8667471408844,0.0590052604675293
